"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",22,1300,1300,1400,1400,1500,1500,1800,1800,1800
"GET gold-1",20,1400,1400,1500,1600,1700,1800,1800,1800,1800
"GET gold-2",23,1200,1400,1500,1500,1700,1800,2100,2100,2100
"GET gold-3",25,1200,1300,1400,1400,1800,1800,1900,1900,1900
"GET gold-4",20,1200,1400,1500,1600,1800,1900,1900,1900,1900
"Total",110,1300,1400,1400,1500,1700,1800,1900,1900,2100
