"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",52,1100,1300,1500,1500,1700,2100,2100,2100,2100
"GET gold-1",55,1000,1400,1400,1500,1600,2000,2100,2200,2200
"GET gold-2",56,980,1300,1400,1400,1500,1800,2000,2100,2100
"Total",163,1000,1300,1400,1500,1600,1900,2100,2100,2200
