"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",24,1100,1400,1600,1600,1700,1900,1900,1900,1900
"GET gold-1",24,1100,1300,1500,1500,1800,1900,2200,2200,2200
"GET gold-2",31,890,1000,1200,1200,1500,1700,1800,1800,1800
"Total",79,1100,1200,1400,1500,1700,1900,1900,2200,2200
