"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",21,0,1400,1401,914,1808,19,0.72
"None","Total",21,0,1400,1401,914,1808,19,0.72
