"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",23,1,1400,2606,1006,30208,18,0.39
"None","Total",23,1,1400,2606,1006,30208,18,0.39
