"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",23,1200,1500,1600,1600,1800,1900,2100,2100,2100
"GET gold-1",14,1500,1600,1900,1900,2200,3000,3000,3000,3000
"GET gold-2",23,1100,1200,1300,1400,1700,2100,2700,2700,2700
"GET gold-3",25,990,1500,1500,1600,1900,2100,2700,2700,2700
"GET gold-4",20,1200,1600,1700,1800,2200,2300,2300,2300,2300
"GET gold-5",23,1300,1500,1800,1800,1900,2100,2600,2600,2600
"GET gold-6",18,1200,1300,1600,1700,2100,2600,2600,2600,2600
"GET gold-7",16,1400,1500,1900,1900,2100,2600,2600,2600,2600
"GET gold-8",20,1300,1500,1600,1700,1900,2600,2600,2600,2600
"Total",182,1200,1500,1600,1700,1900,2200,2600,2700,3000
