"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",12,2300,2300,2500,2500,3500,3600,3600,3600,3600
"GET gold-1",12,2400,2500,2700,2700,2800,3200,3200,3200,3200
"Total",24,2300,2500,2500,2700,3200,3500,3600,3600,3600
