"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",24,1100,1400,1500,1600,1600,1700,2100,2100,2100
"GET gold-1",28,1100,1200,1300,1400,1500,1700,1800,1800,1800
"GET gold-2",25,1200,1300,1400,1500,1500,1600,1700,1700,1700
"Total",77,1100,1200,1400,1400,1600,1700,1800,2100,2100
