"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",41,1400,1500,1500,1600,1800,1900,2000,2000,2000
"GET gold-1",42,1400,1400,1500,1500,1600,1700,2200,2200,2200
"GET gold-2",42,1400,1500,1500,1500,1600,1700,2300,2300,2300
"GET gold-3",42,1300,1500,1500,1600,1700,1700,1900,1900,1900
"Total",167,1400,1500,1500,1500,1700,1800,2000,2200,2300
