w1_num,w1_cpu,w1_mem,w2_num,w2_cpu,w2_mem,w3_num,w3_cpu,w3_mem,w4_num,w4_cpu,w4_mem,time,nr_query_cols,nr_query_conds,nr_data_cols,nr_data_rows,nr_users
0,6,4,1,4,3,2,1,2,0,1,2,54.069076222,2,1,2500,1000002,1
1,6,4,1,4,3,2,1,2,0,1,2,58.285586725,2,1,2500,1000002,1
2,6,4,1,4,3,2,1,2,0,1,2,54.730262067,2,1,2500,1000002,1
3,6,4,1,4,3,2,1,2,0,1,2,31.962517363,2,1,2500,1000002,1
0,5,4,2,4,3,2,1,2,0,1,2,71.129338852,2,1,2500,1000002,1
1,5,4,2,4,3,2,1,2,0,1,2,45.269440131,2,1,2500,1000002,1
2,5,4,2,4,3,2,1,2,0,1,2,49.886654582,2,1,2500,1000002,1
3,5,4,2,4,3,2,1,2,0,1,2,35.675489108,2,1,2500,1000002,1
0,6,4,2,4,3,2,1,2,0,1,2,38.471504923,2,1,2500,1000002,1
1,6,4,2,4,3,2,1,2,0,1,2,47.587572155,2,1,2500,1000002,1
2,6,4,2,4,3,2,1,2,0,1,2,49.178919928,2,1,2500,1000002,1
3,6,4,2,4,3,2,1,2,0,1,2,49.905294295,2,1,2500,1000002,1
