"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",25,1100,1100,1200,1200,1600,1600,1700,1700,1700
"GET gold-1",27,1100,1200,1200,1200,1400,1600,1700,1700,1700
"GET gold-2",28,1000,1100,1100,1200,1500,1700,1900,1900,1900
"Total",80,1000,1100,1200,1200,1500,1700,1700,1900,1900
