"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",65,830,980,1100,1100,1400,1400,1600,1600,1600
"GET gold-1",61,930,1000,1200,1200,1400,1500,1600,1700,1700
"GET gold-2",62,870,970,1100,1200,1400,1600,1800,2000,2000
"GET gold-3",63,900,980,1100,1200,1300,1400,1500,1800,1800
"GET gold-4",60,930,1000,1200,1200,1500,1600,1600,1900,1900
"Total",311,900,990,1100,1200,1400,1500,1600,1800,2000
