"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,870,950,1000,1200,1200,1500,1900,1900,1900
"GET gold-1",31,800,910,1100,1100,1200,1500,1700,1700,1700
"GET gold-2",29,820,1000,1200,1200,1400,1500,1600,1600,1600
"GET gold-3",34,810,890,950,990,1300,1700,2100,2100,2100
"GET gold-4",27,870,990,1200,1200,1300,1500,1700,1700,1700
"Total",155,820,950,1100,1200,1300,1500,1700,1900,2100
