"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",39,1400,1600,1700,1800,1900,2100,3300,3300,3300
"GET gold-1",41,1400,1400,1600,1700,1800,1900,3300,3300,3300
"Total",80,1400,1500,1700,1700,1900,2000,3300,3300,3300
