"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",19,1500,1600,1600,1700,2000,2200,2200,2200,2200
"GET gold-1",19,1500,1700,1800,1800,1900,2000,2000,2000,2000
"Total",38,1500,1600,1700,1800,2000,2000,2200,2200,2200
