"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",76,800,830,900,910,960,1100,1300,1400,1400
"GET gold-1",76,800,850,890,900,950,1000,1300,1400,1400
"Total",152,800,840,890,910,950,1100,1300,1400,1400
