"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",27,1000,1200,1200,1200,1500,1500,1700,1700,1700
"Total",27,1000,1200,1200,1200,1500,1500,1700,1700,1700
