"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",14,2200,2400,2400,2400,2500,2700,2700,2700,2700
"GET gold-1",13,1900,2000,2300,2800,2900,3100,3100,3100,3100
"GET gold-2",13,2100,2400,2600,2600,2700,2800,2800,2800,2800
"Total",40,2000,2300,2400,2600,2800,2900,3100,3100,3100
