"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",28,2000,2200,2400,2400,2600,3000,3300,3300,3300
"GET gold-1",28,2000,2200,2400,2500,2600,3100,3700,3700,3700
"GET gold-2",27,2000,2300,2400,2500,2900,3100,3700,3700,3700
"Total",83,2000,2200,2400,2500,2700,3100,3700,3700,3700
