"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",20,1600,1700,1700,1800,1900,2100,2100,2100,2100
"GET gold-1",19,1500,1600,1700,1700,1900,2100,2100,2100,2100
"Total",39,1500,1600,1700,1700,1900,2100,2100,2100,2100
