"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",39,1500,1600,1600,1800,1900,2100,2200,2200,2200
"GET gold-1",38,1500,1800,1900,1900,2000,2100,2300,2300,2300
"Total",77,1500,1600,1800,1900,1900,2100,2200,2300,2300
