"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",63,900,1000,1100,1100,1200,1300,1700,1800,1800
"Total",63,900,1000,1100,1100,1200,1300,1700,1800,1800
