"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",27,0,1100,1071,700,1700,19,0.96
"None","Total",27,0,1100,1071,700,1700,19,0.96
