name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.eventLog.enabled,spark.executor.memoryOverhead,spark.driver.port,spark.jars,spark.memory.storageFraction,spark.app.name,spark.cores.max,spark.executor.id,spark.submit.deployMode,spark.master,spark.executor.memory,spark.eventLog.dir,spark.executor.cores,spark.app.id,description
sql,1642094129505,4901011662,0,false,0,select * from input,4635992457,overwrite,"",265019205,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data2.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,38745,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0011,Run two different SQL queries over the dataset in two different formats
sql,1642094135922,820629964,0,false,0,select * from input,375489421,overwrite,"",445140543,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-2.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,38745,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0011,Run two different SQL queries over the dataset in two different formats
sql,1642094141036,7758449393,0,false,0,"select c0, c7, c6 from input where c0 < -0.9 and c7 < -0.9",7587063702,overwrite,"",171385691,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data2.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,38745,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0011,Run two different SQL queries over the dataset in two different formats
sql,1642094149488,592690330,0,false,0,"select c0, c7, c6 from input where c0 < -0.9 and c7 < -0.9",318773497,overwrite,"",273916833,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-2.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,38745,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,5,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220113171504-0011,Run two different SQL queries over the dataset in two different formats
