"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",48,1200,1400,1500,1500,1800,2100,2300,2300,2300
"GET gold-1",47,1100,1400,1600,1700,2000,2100,2300,2300,2300
"GET gold-2",52,1100,1300,1400,1500,1700,1800,1800,2000,2000
"GET gold-3",49,1100,1400,1600,1600,1900,2000,2200,2200,2200
"GET gold-4",52,1000,1300,1500,1700,1800,1900,1900,2700,2700
"GET gold-5",53,1000,1200,1400,1500,1800,2000,2200,2300,2300
"GET gold-6",45,1200,1500,1600,1700,2000,2200,2300,2300,2300
"Total",346,1100,1400,1500,1600,1800,2000,2200,2300,2700
