"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",22,1000,1300,1400,1500,1600,1600,2100,2100,2100
"GET gold-1",20,1100,1200,1300,1400,1700,2900,2900,2900,2900
"GET gold-2",20,1200,1400,1400,1400,1700,2900,2900,2900,2900
"GET gold-3",26,1200,1300,1400,1500,1700,1900,1900,1900,1900
"GET gold-4",21,1000,1200,1400,1400,2300,2400,2900,2900,2900
"GET gold-5",22,1200,1400,1500,1500,1800,2000,2200,2200,2200
"GET gold-6",23,1200,1400,1500,1500,1800,1800,2000,2000,2000
"GET gold-7",19,1000,1300,1400,1500,1700,2500,2500,2500,2500
"GET gold-8",24,1000,1300,1400,1400,1700,2400,2900,2900,2900
"Total",197,1100,1300,1400,1500,1700,2100,2900,2900,2900
