"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",25,1100,1300,1300,1300,1500,1600,1700,1700,1700
"GET gold-1",32,820,960,1100,1100,1200,1700,1700,1700,1700
"GET gold-2",31,910,1000,1100,1100,1300,1600,1800,1800,1800
"GET gold-3",30,980,1200,1300,1300,1400,1500,1600,1600,1600
"GET gold-4",28,950,1100,1300,1300,1400,1600,1700,1700,1700
"Total",146,900,1100,1200,1300,1400,1600,1700,1700,1800
