"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",19,0,1200,1337,687,2587,19,0.65
"GET","gold-1",22,0,1200,1204,396,2545,19,0.75
"GET","gold-2",15,0,1300,1502,975,3143,19,0.51
"GET","gold-3",17,0,1200,1439,777,3880,19,0.58
"GET","gold-4",23,0,1200,1237,285,2850,19,0.79
"GET","gold-5",17,0,1200,1381,603,2529,19,0.58
"GET","gold-6",21,0,1200,1307,419,2889,19,0.72
"GET","gold-7",26,0,1000,1134,356,2611,19,0.89
"None","Total",160,0,1200,1298,285,3880,19,5.49
