"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",48,1200,1300,1300,1400,1400,1400,2000,2000,2000
"GET gold-1",49,1200,1200,1300,1400,1500,1600,2100,2100,2100
"GET gold-2",46,1200,1300,1300,1400,1600,2000,2400,2400,2400
"GET gold-3",47,1200,1300,1300,1400,1500,1500,1700,1700,1700
"GET gold-4",48,1200,1300,1400,1400,1500,1600,1800,1800,1800
"GET gold-5",49,1200,1300,1300,1400,1500,1600,1800,1800,1800
"GET gold-6",47,1200,1300,1400,1400,1500,1900,2200,2200,2200
"GET gold-7",49,1200,1300,1400,1400,1500,1600,2100,2100,2100
"Total",383,1200,1300,1300,1400,1500,1600,1900,2100,2400
