"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",33,860,1100,1200,1200,1300,1600,1800,1800,1800
"GET gold-1",36,800,940,1000,1100,1300,1400,1500,1500,1500
"Total",69,810,1000,1100,1200,1300,1400,1600,1800,1800
