"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",30,1000,1100,1200,1300,1500,1700,1800,1800,1800
"GET gold-1",25,950,1400,1500,1500,1600,1700,1800,1800,1800
"GET gold-2",27,1100,1200,1300,1400,1600,1600,1700,1700,1700
"GET gold-3",27,1000,1100,1300,1300,1400,1600,1800,1800,1800
"Total",109,1000,1200,1300,1400,1600,1700,1800,1800,1800
