"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",17,1300,1600,1700,1800,2100,2200,2200,2200,2200
"GET gold-1",24,1200,1600,1700,1800,1800,2000,2000,2000,2000
"GET gold-2",17,1400,1600,1800,1900,2100,2600,2600,2600,2600
"GET gold-3",19,1500,1600,1700,1900,2000,2200,2200,2200,2200
"GET gold-4",21,1300,1600,1700,1700,1900,2000,2000,2000,2000
"GET gold-5",20,1300,1500,1500,1600,1800,1800,1800,1800,1800
"GET gold-6",17,1600,1800,1800,1900,2100,2400,2400,2400,2400
"Total",135,1300,1600,1700,1800,1900,2100,2200,2400,2600
