"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",34,1800,1900,2000,2100,2200,2600,5000,5000,5000
"GET gold-1",34,1700,1900,2000,2100,2400,3000,5400,5400,5400
"GET gold-2",37,1500,1900,2000,2000,2400,3000,5000,5000,5000
"GET gold-3",34,1500,2000,2000,2100,2500,3000,5200,5200,5200
"GET gold-4",39,1500,1700,1800,1900,2000,2200,5300,5300,5300
"GET gold-5",38,1400,1600,1800,2000,2100,2900,4900,4900,4900
"GET gold-6",35,1400,1900,1900,2000,2400,3600,5000,5000,5000
"Total",251,1500,1800,2000,2000,2200,2800,5000,5200,5400
