"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",24,1100,1200,1300,1300,1400,1400,1600,1600,1600
"GET gold-1",26,1000,1200,1200,1400,1400,1600,1700,1700,1700
"GET gold-2",27,940,1200,1200,1300,1700,1700,1800,1800,1800
"GET gold-4",24,920,1000,1200,1300,1400,1400,1700,1700,1700
"GET gold-5",25,980,1200,1400,1500,1700,1800,1800,1800,1800
"GET gold-6",29,790,1300,1500,1500,1600,1800,1800,1800,1800
"GET gold-7",24,1000,1100,1200,1300,1400,1500,1900,1900,1900
"Total",179,980,1200,1300,1400,1500,1700,1800,1800,1900
