name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.eventLog.enabled,spark.executor.memoryOverhead,spark.driver.port,spark.jars,spark.memory.storageFraction,spark.app.name,spark.cores.max,spark.executor.id,spark.submit.deployMode,spark.master,spark.executor.memory,spark.eventLog.dir,spark.executor.cores,spark.app.id,description
sql,1642161400362,23414418686,0,false,0,select * from input,22941393268,overwrite,"",473025418,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data2.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,45763,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220114115624-0013,Run two different SQL queries over the dataset in two different formats
sql,1642161441646,777359104,0,false,0,select * from input,374830845,overwrite,"",402528259,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-2.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,45763,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220114115624-0013,Run two different SQL queries over the dataset in two different formats
sql,1642161447298,24136407119,0,false,0,"select c0, c7, c6 from input where c0 < -0.9 and c7 < -0.9",23994099026,overwrite,"",142308093,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data2.csv,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,45763,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220114115624-0013,Run two different SQL queries over the dataset in two different formats
sql,1642161489475,927354327,0,false,0,"select c0, c7, c6 from input where c0 < -0.9 and c7 < -0.9",732747968,overwrite,"",194606359,file:///opt/bitnami/spark/spark_data/spark-bench-test/kmeans-data-g2-2.parquet,"",spark-client-0.spark-client-headless.silver.svc.cluster.local,true,384M,45763,file:/opt/bitnami/spark/spark_data/spark-bench/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,0.9,com.ibm.sparktc.sparkbench.cli.CLIKickoff,10,driver,client,spark://silver-spark-master-svc.silver.svc.cluster.local:7077,3712M,./spark_data/1,5,app-20220114115624-0013,Run two different SQL queries over the dataset in two different formats
