"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",41,1400,1500,1600,1700,2000,2200,2600,2600,2600
"GET gold-1",41,1300,1500,1700,1700,1900,2300,2600,2600,2600
"GET gold-2",43,1300,1500,1600,1700,1800,2200,3100,3100,3100
"GET gold-3",39,1500,1600,1700,1800,2100,2500,2700,2700,2700
"GET gold-4",43,1400,1500,1500,1600,1800,2000,2100,2100,2100
"Total",207,1400,1500,1600,1700,2000,2200,2500,2600,3100
