"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",58,1000,1100,1200,1300,1500,1500,1700,1900,1900
"GET gold-1",57,1100,1100,1200,1200,1300,1400,1700,1800,1800
"GET gold-2",59,1000,1200,1200,1200,1300,1500,1500,1800,1800
"GET gold-3",58,1100,1100,1200,1200,1300,1400,1400,1400,1400
"GET gold-4",48,1000,1100,1200,1200,1300,1300,1700,1700,1700
"GET gold-5",59,990,1100,1200,1200,1400,1800,1800,1900,1900
"GET gold-6",60,1000,1100,1100,1200,1400,1500,1600,1700,1700
"GET gold-7",57,1000,1100,1200,1200,1400,1500,1500,1500,1500
"GET gold-8",57,1000,1100,1200,1200,1400,1600,1700,1700,1700
"Total",513,1000,1100,1200,1200,1300,1500,1700,1800,1900
