"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",15,1800,1800,2000,2100,2400,2700,2700,2700,2700
"GET gold-1",17,1700,1800,1800,1900,2100,2100,2100,2100,2100
"GET gold-2",14,1800,1800,1900,2000,2000,2100,2100,2100,2100
"GET gold-3",15,1700,1800,2000,2000,2300,2600,2600,2600,2600
"GET gold-4",14,1800,1900,2000,2100,2100,2300,2300,2300,2300
"GET gold-5",13,1900,2100,2100,2200,2500,2700,2700,2700,2700
"GET gold-6",17,1700,1900,2000,2300,2300,2700,2700,2700,2700
"Total",105,1700,1900,2000,2000,2300,2400,2700,2700,2700
