"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",13,0,4500,4470,2446,6709,19,0.22
"GET","silver-1",13,0,4500,4501,3608,5493,19,0.22
"None","Total",26,0,4500,4485,2446,6709,19,0.45
