"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",58,970,1200,1300,1400,1600,2100,2100,2200,2200
"GET gold-1",51,1200,1300,1400,1400,1600,1800,2200,2300,2300
"GET gold-2",53,1100,1300,1400,1500,1600,1900,2000,2500,2500
"Total",162,1100,1300,1300,1400,1600,1800,2200,2300,2500
