"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",25,1000,1100,1200,1500,1600,2100,2200,2200,2200
"GET gold-1",27,880,1100,1500,1500,1700,1800,2000,2000,2000
"GET gold-2",28,950,1200,1300,1300,1800,2000,2200,2200,2200
"Total",80,980,1100,1300,1500,1800,2000,2200,2200,2200
