"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",35,1500,1800,1900,2100,2600,2900,3300,3300,3300
"GET gold-1",39,1400,1600,1900,2000,2500,2600,2800,2800,2800
"GET gold-2",38,1500,1700,1800,1900,2100,2400,2400,2400,2400
"GET gold-3",37,1500,1700,1800,1900,2200,2800,2800,2800,2800
"GET gold-4",38,1500,1700,1900,1900,2400,3300,3500,3500,3500
"GET gold-5",34,1700,1800,1900,2300,2600,2800,3100,3100,3100
"GET gold-6",39,1600,1700,1800,1900,2100,2500,3100,3100,3100
"Total",260,1500,1700,1900,1900,2400,2700,2900,3300,3500
