"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",32,1800,2000,2100,2200,2300,3300,4700,4700,4700
"GET gold-1",29,1800,2000,2100,2200,2800,4200,5700,5700,5700
"GET gold-2",30,1900,2000,2100,2100,2400,3400,4600,4600,4600
"GET gold-3",30,1800,1900,2000,2200,2400,4200,5400,5400,5400
"GET gold-4",31,1700,1900,2100,2100,2300,3900,5600,5600,5600
"Total",152,1800,2000,2100,2100,2300,3900,4700,5600,5700
