"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",28,950,1200,1400,1400,1500,1600,1800,1800,1800
"GET gold-1",29,870,1100,1200,1300,1400,1500,1600,1600,1600
"Total",57,900,1200,1300,1300,1400,1600,1600,1800,1800
