"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",36,1500,1600,1800,1800,2300,3200,3300,3300,3300
"GET gold-1",36,1600,1600,1700,1700,2400,3400,3400,3400,3400
"GET gold-2",39,1500,1700,1700,1800,2000,2300,2300,2300,2300
"GET gold-3",38,1500,1700,1800,1800,2200,2600,3000,3000,3000
"GET gold-4",38,1500,1700,1800,1900,2000,2100,3100,3100,3100
"GET gold-5",37,1600,1700,1700,1800,2200,2300,3100,3100,3100
"GET gold-6",39,1500,1600,1700,1800,2000,2300,2400,2400,2400
"GET gold-7",36,1500,1700,1800,1800,2000,2600,3200,3200,3200
"GET gold-8",36,1600,1700,1900,1900,2000,2400,3300,3300,3300
"GET gold-9",37,1500,1700,1700,1800,2100,2500,3400,3400,3400
"Total",372,1500,1700,1700,1800,2000,2400,3200,3300,3400
