"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",28,1000,1100,1300,1300,1600,1800,2400,2400,2400
"GET gold-1",21,1200,1400,1500,1500,1700,2200,2300,2300,2300
"GET gold-2",22,1300,1500,1500,1600,1700,2000,2100,2100,2100
"GET gold-3",24,1100,1200,1300,1400,1500,1800,2300,2300,2300
"Total",95,1100,1300,1400,1500,1700,2100,2300,2400,2400
