"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",14,2100,2200,2200,2300,2500,2900,2900,2900,2900
"GET gold-1",16,1900,1900,2100,2100,2400,2600,2600,2600,2600
"GET gold-2",14,1900,2300,2300,2600,2600,2900,2900,2900,2900
"Total",44,1900,2100,2200,2300,2600,2600,2900,2900,2900
