"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",40,1500,1700,1700,1800,1900,2000,2000,2000,2000
"GET gold-1",38,1600,1600,1700,1700,1800,2100,2700,2700,2700
"GET gold-2",40,1600,1600,1700,1700,1900,1900,1900,1900,1900
"GET gold-3",39,1500,1600,1700,1700,1800,1900,1900,1900,1900
"Total",157,1500,1600,1700,1700,1800,1900,2000,2100,2700
