"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",61,0,910,974,503,1556,19,1.04
"None","Total",61,0,910,974,503,1556,19,1.04
