"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",61,910,1100,1200,1300,1300,1400,1400,1600,1600
"Total",61,910,1100,1200,1300,1300,1400,1400,1600,1600
