"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",58,960,1100,1300,1500,1600,1800,1800,2000,2000
"GET gold-1",58,980,1200,1300,1400,1600,1700,1800,1900,1900
"Total",116,960,1100,1300,1500,1600,1800,1800,1900,2000
