"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",30,900,1000,1100,1200,1400,1500,1600,1600,1600
"GET gold-1",31,910,1000,1200,1200,1400,1500,1600,1600,1600
"Total",61,900,1000,1100,1200,1400,1500,1600,1600,1600
