"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",32,1800,2000,2100,2200,2600,2700,3500,3500,3500
"GET gold-1",34,1700,2000,2100,2100,2200,2600,2600,2600,2600
"GET gold-2",32,1700,2000,2200,2300,2500,3200,3400,3400,3400
"GET gold-3",34,1600,1900,2000,2000,2300,2600,3000,3000,3000
"GET gold-4",32,1800,2000,2100,2100,2400,2700,2800,2800,2800
"GET gold-5",30,1900,2000,2200,2600,2800,2900,3300,3300,3300
"GET gold-6",32,1800,2000,2100,2300,2500,2900,3500,3500,3500
"GET gold-7",31,1800,1900,2000,2000,2600,2700,2900,2900,2900
"Total",257,1800,2000,2100,2200,2600,2800,3000,3400,3500
