"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",59,980,1100,1300,1300,1500,1500,1600,1900,1900
"GET gold-1",64,870,1000,1100,1200,1300,1500,1500,1800,1800
"GET gold-2",62,960,1100,1100,1200,1500,1600,1800,1800,1800
"GET gold-3",62,880,1100,1200,1300,1400,1500,1700,1700,1700
"GET gold-4",59,960,1100,1300,1300,1400,1600,1900,1900,1900
"GET gold-5",58,930,1200,1300,1300,1500,1600,1800,1900,1900
"Total",364,930,1100,1200,1300,1500,1600,1800,1900,1900
