"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",15,1700,1800,2000,2000,2000,2000,2000,2000,2000
"GET gold-1",18,1700,1700,1800,1900,2100,2200,2200,2200,2200
"GET gold-2",17,1600,1900,2100,2300,2500,2700,2700,2700,2700
"GET gold-3",15,1700,2000,2100,2100,2100,2800,2800,2800,2800
"GET gold-4",16,1700,1900,1900,1900,2200,2600,2600,2600,2600
"Total",81,1700,1900,1900,2000,2100,2500,2700,2800,2800
